date,symbol,marketcapname,sector
25-08-2023,ORIENTLTD,Smallcap,Services
25-08-2023,ELECTHERM,Smallcap,Metals
25-08-2023,DPABHUSHAN,Smallcap,Services
25-08-2023,63MOONS,Smallcap,I.T
25-08-2023,MITTAL,Smallcap,Services
25-08-2023,VSTTILLERS,Smallcap,Auto
25-08-2023,IIFLSEC,Smallcap,Services
25-08-2023,ATULAUTO,Smallcap,Auto
25-08-2023,BLUECHIP,Smallcap,Finance
25-08-2023,GMDCLTD,Midcap,Industrials
25-08-2023,INDSWFTLAB,Smallcap,Pharmaceuticals
25-08-2023,MUKTAARTS,Smallcap,Media
25-08-2023,BALAJITELE,Smallcap,Media
25-08-2023,CERA,Midcap,Industrials
25-08-2023,DYNPRO,Smallcap,Industrials
25-08-2023,SUNTV,Largecap,Media
25-08-2023,AUTOIND,Smallcap,Auto
25-08-2023,TV18BRDCST,Midcap,Media
25-08-2023,FSL,Midcap,I.T
25-08-2023,NELCAST,Smallcap,Industrials
25-08-2023,ARIES,Smallcap,Industrials
25-08-2023,TITAGARH,Midcap,FMCG
25-08-2023,MHRIL,Midcap,Services
25-08-2023,EMAMIREAL,Smallcap,Realty
25-08-2023,A2ZINFRA,Smallcap,Realty
25-08-2023,TEXRAIL,Smallcap,FMCG
25-08-2023,ESSARSHPNG,Smallcap,Services
25-08-2023,APLAPOLLO,Largecap,Metals
25-08-2023,CHEMPLASTS,Midcap,Industrials
25-08-2023,INCREDIBLE,Smallcap,Metals
25-08-2023,MAPMYINDIA,Midcap,I.T
25-08-2023,PARAGMILK,Smallcap,FMCG
25-08-2023,SPAL,Smallcap,Textiles
28-08-2023,MTNL,Smallcap,Telecom
28-08-2023,DCW,Smallcap,Oils
28-08-2023,ELECTCAST,Midcap,Industrials
28-08-2023,GFLLIMITED,Smallcap,Finance
28-08-2023,GLFL,Smallcap,Finance
28-08-2023,HSCL,Midcap,Industrials
28-08-2023,HCC,Smallcap,Realty
28-08-2023,MAHSCOOTER,Midcap,Finance
28-08-2023,FINPIPE,Midcap,FMCG
28-08-2023,MANUGRAPH,Smallcap,FMCG
28-08-2023,STCINDIA,Smallcap,Services
28-08-2023,BHANDARI,Smallcap,Textiles
28-08-2023,PENIND,Smallcap,Metals
28-08-2023,KALYANIFRG,Smallcap,Industrials
28-08-2023,STEELCAS,Smallcap,Industrials
28-08-2023,TTL,Smallcap,Textiles
28-08-2023,MADHAV,Smallcap,Miscellaneous
28-08-2023,SYRMA,Midcap,FMCG
28-08-2023,JMA,Smallcap,Auto
28-08-2023,APOLSINHOT,Smallcap,Services
28-08-2023,FILATEX,Smallcap,Textiles
28-08-2023,ORIENTLTD,Smallcap,Services
28-08-2023,AIRAN,Smallcap,I.T
28-08-2023,CONFIPET,Smallcap,Miscellaneous
28-08-2023,63MOONS,Smallcap,I.T
28-08-2023,OPTIEMUS,Smallcap,Services
28-08-2023,UNIINFO,Smallcap,Telecom
28-08-2023,E2E,Smallcap,I.T
28-08-2023,ZYDUSWELL,Midcap,FMCG
28-08-2023,KPIGREEN,Smallcap,Miscellaneous
28-08-2023,CORALFINAC,Smallcap,Finance
28-08-2023,VIDHIING,Smallcap,Industrials
28-08-2023,ATULAUTO,Smallcap,Auto
28-08-2023,HPIL,Smallcap,Industrials
28-08-2023,AGARIND,Smallcap,Oils
28-08-2023,GMDCLTD,Midcap,Industrials
28-08-2023,GEOJITFSL,Smallcap,Services
28-08-2023,INDSWFTLAB,Smallcap,Pharmaceuticals
28-08-2023,TTML,Midcap,Telecom
28-08-2023,PTC,Smallcap,Services
28-08-2023,JPASSOCIAT,Smallcap,Realty
28-08-2023,MORARJEE,Smallcap,Textiles
28-08-2023,JPPOWER,Midcap,Miscellaneous
28-08-2023,SOLARINDS,Largecap,Industrials
28-08-2023,SUTLEJTEX,Smallcap,Textiles
28-08-2023,TV18BRDCST,Midcap,Media
28-08-2023,NELCAST,Smallcap,Industrials
28-08-2023,ASIANTILES,Smallcap,Industrials
28-08-2023,KPRMILL,Largecap,FMCG
28-08-2023,TEXRAIL,Smallcap,FMCG
28-08-2023,PGEL,Midcap,FMCG
28-08-2023,RTNINDIA,Midcap,Miscellaneous
28-08-2023,RVHL,Smallcap,Realty
28-08-2023,RAILTEL,Midcap,Telecom
28-08-2023,JUBLINGREA,Midcap,Industrials
28-08-2023,IBULHSGFIN,Midcap,Finance
28-08-2023,QUICKHEAL,Smallcap,I.T
28-08-2023,PARAGMILK,Smallcap,FMCG
29-08-2023,BEML,Midcap,FMCG
29-08-2023,BHEL,Largecap,FMCG
29-08-2023,DCW,Smallcap,Oils
29-08-2023,GHCL,Smallcap,Industrials
29-08-2023,GLFL,Smallcap,Finance
29-08-2023,HSCL,Midcap,Industrials
29-08-2023,TIRUMALCHM,Smallcap,Industrials
29-08-2023,TNPETRO,Smallcap,Industrials
29-08-2023,FINPIPE,Midcap,FMCG
29-08-2023,SWANENERGY,Midcap,Miscellaneous
29-08-2023,DELTAMAGNT,Smallcap,FMCG
29-08-2023,RESPONIND,Midcap,FMCG
29-08-2023,GUFICBIO,Smallcap,Pharmaceuticals
29-08-2023,JINDRILL,Smallcap,Oils
29-08-2023,STEELCAS,Smallcap,Industrials
29-08-2023,PITTIENG,Smallcap,FMCG
29-08-2023,ANANTRAJ,Midcap,Realty
29-08-2023,DIGISPICE,Smallcap,I.T
29-08-2023,DCXINDIA,Smallcap,FMCG
29-08-2023,WEL,Smallcap,
29-08-2023,MARALOVER,Smallcap,Textiles
29-08-2023,ABAN,Smallcap,Oils
29-08-2023,SKMEGGPROD,Smallcap,FMCG
29-08-2023,3MINDIA,Largecap,Miscellaneous
29-08-2023,RCF,Midcap,Industrials
29-08-2023,BODALCHEM,Smallcap,Industrials
29-08-2023,APOLSINHOT,Smallcap,Services
29-08-2023,PODDARMENT,Smallcap,Industrials
29-08-2023,LASA,Smallcap,Pharmaceuticals
29-08-2023,FILATEX,Smallcap,Textiles
29-08-2023,ORIENTLTD,Smallcap,Services
29-08-2023,CONFIPET,Smallcap,Miscellaneous
29-08-2023,OPTIEMUS,Smallcap,Services
29-08-2023,UNIINFO,Smallcap,Telecom
29-08-2023,PARACABLES,Smallcap,Industrials
29-08-2023,PATELENG,Smallcap,Realty
29-08-2023,CORALFINAC,Smallcap,Finance
29-08-2023,HPIL,Smallcap,Industrials
29-08-2023,NDRAUTO,Smallcap,Auto
29-08-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
29-08-2023,VAIBHAVGBL,Midcap,Miscellaneous
29-08-2023,DSSL,Smallcap,I.T
29-08-2023,BSOFT,Midcap,I.T
29-08-2023,PTC,Smallcap,Services
29-08-2023,GOKEX,Midcap,FMCG
29-08-2023,CELEBRITY,Smallcap,Textiles
29-08-2023,NITINSPIN,Smallcap,Textiles
29-08-2023,SUTLEJTEX,Smallcap,Textiles
29-08-2023,TFL,Smallcap,Finance
29-08-2023,IBREALEST,Smallcap,Realty
29-08-2023,TIMETECHNO,Smallcap,FMCG
29-08-2023,ASIANTILES,Smallcap,Industrials
29-08-2023,KPRMILL,Largecap,FMCG
29-08-2023,RTNPOWER,Midcap,Miscellaneous
29-08-2023,WELINV,Smallcap,Finance
29-08-2023,RKDL,Smallcap,FMCG
29-08-2023,PGEL,Midcap,FMCG
29-08-2023,RVHL,Smallcap,Realty
29-08-2023,RAILTEL,Midcap,Telecom
29-08-2023,IPL,Smallcap,Industrials
29-08-2023,SHRIRAMPPS,Smallcap,Realty
29-08-2023,SHK,Smallcap,Industrials
29-08-2023,SPAL,Smallcap,Textiles
30-08-2023,BHEL,Largecap,FMCG
30-08-2023,GLFL,Smallcap,Finance
30-08-2023,HCC,Smallcap,Realty
30-08-2023,INDORAMA,Smallcap,Textiles
30-08-2023,SURYAROSNI,Midcap,Metals
30-08-2023,MUKANDLTD,Smallcap,Metals
30-08-2023,ESCORTS,Largecap,Auto
30-08-2023,BBL,Smallcap,FMCG
30-08-2023,DELTAMAGNT,Smallcap,FMCG
30-08-2023,KOTHARIPET,Smallcap,Oils
30-08-2023,JINDRILL,Smallcap,Oils
30-08-2023,PITTIENG,Smallcap,FMCG
30-08-2023,TTL,Smallcap,Textiles
30-08-2023,PRECWIRE,Smallcap,Metals
30-08-2023,SCI,Midcap,Services
30-08-2023,MENONBE,Smallcap,Industrials
30-08-2023,BODALCHEM,Smallcap,Industrials
30-08-2023,APOLSINHOT,Smallcap,Services
30-08-2023,LASA,Smallcap,Pharmaceuticals
30-08-2023,ELECTHERM,Smallcap,Metals
30-08-2023,TFCILTD,Smallcap,Finance
30-08-2023,SHAREINDIA,Midcap,Finance
30-08-2023,SANGHVIMOV,Smallcap,Miscellaneous
30-08-2023,OPTIEMUS,Smallcap,Services
30-08-2023,CUPID,Smallcap,Miscellaneous
30-08-2023,TECHNOE,Midcap,Realty
30-08-2023,SHAKTIPUMP,Smallcap,FMCG
30-08-2023,OSIAHYPER,Smallcap,FMCG
30-08-2023,NEOGEN,Smallcap,Industrials
30-08-2023,VIKASLIFE,Smallcap,Services
30-08-2023,CORALFINAC,Smallcap,Finance
30-08-2023,DCMNVL,Smallcap,Textiles
30-08-2023,LINCOLN,Smallcap,Pharmaceuticals
30-08-2023,BLUECHIP,Smallcap,Finance
30-08-2023,NDRAUTO,Smallcap,Auto
30-08-2023,DEEPENR,Smallcap,Industrials
30-08-2023,VAIBHAVGBL,Midcap,Miscellaneous
30-08-2023,GEOJITFSL,Smallcap,Services
30-08-2023,MAHLIFE,Midcap,Realty
30-08-2023,BALAJITELE,Smallcap,Media
30-08-2023,CERA,Midcap,Industrials
30-08-2023,GOKEX,Midcap,FMCG
30-08-2023,MCLEODRUSS,Smallcap,FMCG
30-08-2023,CELEBRITY,Smallcap,Textiles
30-08-2023,NITINSPIN,Smallcap,Textiles
30-08-2023,SAKUMA,Smallcap,Services
30-08-2023,PGIL,Smallcap,FMCG
30-08-2023,TIMETECHNO,Smallcap,FMCG
30-08-2023,ASIANTILES,Smallcap,Industrials
30-08-2023,TAKE,Smallcap,Miscellaneous
30-08-2023,RPOWER,Midcap,Miscellaneous
30-08-2023,ONMOBILE,Smallcap,Telecom
30-08-2023,RTNPOWER,Midcap,Miscellaneous
30-08-2023,FMNL,Smallcap,Miscellaneous
30-08-2023,RTNINDIA,Midcap,Miscellaneous
30-08-2023,RAILTEL,Midcap,Telecom
30-08-2023,SHARDAMOTR,Smallcap,Auto
30-08-2023,IPL,Smallcap,Industrials
30-08-2023,SKIPPER,Smallcap,Industrials
30-08-2023,QUICKHEAL,Smallcap,I.T
30-08-2023,SPAL,Smallcap,Textiles
30-08-2023,TVVISION,Smallcap,Media
31-08-2023,BEML,Midcap,FMCG
31-08-2023,BHEL,Largecap,FMCG
31-08-2023,UFLEX,Smallcap,Services
31-08-2023,HLVLTD,Smallcap,Services
31-08-2023,LAXMIMACH,Midcap,Industrials
31-08-2023,MAHSCOOTER,Midcap,Finance
31-08-2023,NCC,Midcap,Realty
31-08-2023,RAJSREESUG,Smallcap,FMCG
31-08-2023,PASUPTAC,Smallcap,Textiles
31-08-2023,SARDAEN,Midcap,Metals
31-08-2023,MANUGRAPH,Smallcap,FMCG
31-08-2023,RESPONIND,Midcap,FMCG
31-08-2023,KOTHARIPET,Smallcap,Oils
31-08-2023,ANANTRAJ,Midcap,Realty
31-08-2023,RSSOFTWARE,Smallcap,I.T
31-08-2023,JAMNAAUTO,Smallcap,Auto
31-08-2023,MARALOVER,Smallcap,Textiles
31-08-2023,ALOKINDS,Midcap,Textiles
31-08-2023,LINDEINDIA,Largecap,Industrials
31-08-2023,EIMCOELECO,Smallcap,FMCG
31-08-2023,UNITEDTEA,Smallcap,FMCG
31-08-2023,BSE,Largecap,Miscellaneous
31-08-2023,SCHAND,Smallcap,Miscellaneous
31-08-2023,SANGINITA,Smallcap,Industrials
31-08-2023,MAGADSUGAR,Smallcap,FMCG
31-08-2023,TFCILTD,Smallcap,Finance
31-08-2023,SHALBY,Smallcap,Pharmaceuticals
31-08-2023,ONEPOINT,Smallcap,I.T
31-08-2023,GENUSPOWER,Midcap,FMCG
31-08-2023,CUPID,Smallcap,Miscellaneous
31-08-2023,TREJHARA,Smallcap,I.T
31-08-2023,VIKASLIFE,Smallcap,Services
31-08-2023,DEEPENR,Smallcap,Industrials
31-08-2023,MAHLIFE,Midcap,Realty
31-08-2023,BSOFT,Midcap,I.T
31-08-2023,BFUTILITIE,Smallcap,Miscellaneous
31-08-2023,JSL,Largecap,Metals
31-08-2023,TVTODAY,Smallcap,Media
31-08-2023,RKFORGE,Midcap,Industrials
31-08-2023,MCLEODRUSS,Smallcap,FMCG
31-08-2023,CELEBRITY,Smallcap,Textiles
31-08-2023,PGIL,Smallcap,FMCG
31-08-2023,TAKE,Smallcap,Miscellaneous
31-08-2023,TITAGARH,Midcap,FMCG
31-08-2023,JAIBALAJI,Midcap,Metals
31-08-2023,RTNPOWER,Midcap,Miscellaneous
31-08-2023,AHLEAST,Smallcap,Services
31-08-2023,JWL,Midcap,FMCG
31-08-2023,PRESTIGE,Largecap,Realty
31-08-2023,MOIL,Midcap,Industrials
31-08-2023,BFINVEST,Smallcap,Finance
31-08-2023,VASWANI,Smallcap,Metals
31-08-2023,MTARTECH,Midcap,Industrials
31-08-2023,KALYANKJIL,Largecap,Miscellaneous
31-08-2023,SHARDAMOTR,Smallcap,Auto
31-08-2023,NAZARA,Midcap,I.T
31-08-2023,IBULHSGFIN,Midcap,Finance
31-08-2023,VIJAYA,Midcap,Pharmaceuticals
31-08-2023,GOCOLORS,Midcap,Textiles
01-09-2023,BIRLACABLE,Smallcap,Industrials
01-09-2023,BPL,Smallcap,FMCG
01-09-2023,BHEL,Largecap,FMCG
01-09-2023,MTNL,Smallcap,Telecom
01-09-2023,HLVLTD,Smallcap,Services
01-09-2023,NCC,Midcap,Realty
01-09-2023,GRWRHITECH,Smallcap,Services
01-09-2023,EIHOTEL,Midcap,Services
01-09-2023,SARDAEN,Midcap,Metals
01-09-2023,TINPLATE,Smallcap,Metals
01-09-2023,SAKHTISUG,Smallcap,FMCG
01-09-2023,WALCHANNAG,Smallcap,FMCG
01-09-2023,GUFICBIO,Smallcap,Pharmaceuticals
01-09-2023,ITDCEM,Smallcap,Realty
01-09-2023,TIMESGTY,Smallcap,Finance
01-09-2023,GMRP&UI,Smallcap,Realty
01-09-2023,MSUMI,Largecap,Auto
01-09-2023,STCINDIA,Smallcap,Services
01-09-2023,TATASTLLP,Smallcap,Metals
01-09-2023,MANINDS,Smallcap,Metals
01-09-2023,TATAMETALI,Smallcap,Metals
01-09-2023,KALYANIFRG,Smallcap,Industrials
01-09-2023,HINDCOPPER,Midcap,Metals
01-09-2023,GIPCL,Smallcap,Miscellaneous
01-09-2023,TRIDENT,Midcap,Textiles
01-09-2023,ALOKINDS,Midcap,Textiles
01-09-2023,NSLNISP,Midcap,Metals
01-09-2023,ABAN,Smallcap,Oils
01-09-2023,BALMLAWRIE,Smallcap,Miscellaneous
01-09-2023,DCMSHRIRAM,Midcap,Miscellaneous
01-09-2023,TNTELE,Smallcap,Industrials
01-09-2023,LINDEINDIA,Largecap,Industrials
01-09-2023,UNITEDTEA,Smallcap,FMCG
01-09-2023,BSE,Largecap,Miscellaneous
01-09-2023,BRNL,Smallcap,Realty
01-09-2023,NMDC,Largecap,Industrials
01-09-2023,ELECTHERM,Smallcap,Metals
01-09-2023,SHAREINDIA,Midcap,Finance
01-09-2023,DPABHUSHAN,Smallcap,Services
01-09-2023,LAGNAM,Smallcap,Textiles
01-09-2023,IRCON,Midcap,Realty
01-09-2023,CUPID,Smallcap,Miscellaneous
01-09-2023,TREJHARA,Smallcap,I.T
01-09-2023,GREENPANEL,Smallcap,Miscellaneous
01-09-2023,AGARIND,Smallcap,Oils
01-09-2023,SBGLP,Smallcap,Realty
01-09-2023,ANGELONE,Largecap,Services
01-09-2023,TVSMOTOR,Largecap,Auto
01-09-2023,BSOFT,Midcap,I.T
01-09-2023,POKARNA,Smallcap,Miscellaneous
01-09-2023,JSL,Largecap,Metals
01-09-2023,FSL,Midcap,I.T
01-09-2023,IDEA,Largecap,Telecom
01-09-2023,JYOTHYLAB,Midcap,FMCG
01-09-2023,ONMOBILE,Smallcap,Telecom
01-09-2023,ZFCVINDIA,Largecap,Auto
01-09-2023,ROSSELLIND,Smallcap,Miscellaneous
01-09-2023,PERSISTENT,Largecap,I.T
01-09-2023,AHLEAST,Smallcap,Services
01-09-2023,PRESTIGE,Largecap,Realty
01-09-2023,RKDL,Smallcap,FMCG
01-09-2023,FMNL,Smallcap,Miscellaneous
01-09-2023,VASWANI,Smallcap,Metals
01-09-2023,THOMASCOTT,Smallcap,Textiles
01-09-2023,MCX,Midcap,Miscellaneous
01-09-2023,GLAND,Largecap,Pharmaceuticals
01-09-2023,IRFC,Largecap,Finance
01-09-2023,RAILTEL,Midcap,Telecom
01-09-2023,MTARTECH,Midcap,Industrials
01-09-2023,EXXARO,Smallcap,Industrials
01-09-2023,SKIPPER,Smallcap,Industrials
01-09-2023,MINDACORP,Midcap,Auto
01-09-2023,COFFEEDAY,Smallcap,Quick Service Restaurant
01-09-2023,TVVISION,Smallcap,Media
04-09-2023,BAJAJHIND,Smallcap,FMCG
04-09-2023,BIRLACABLE,Smallcap,Industrials
04-09-2023,CENTEXT,Smallcap,Metals
04-09-2023,CESC,Midcap,Miscellaneous
04-09-2023,IFCI,Midcap,Finance
04-09-2023,SAIL,Largecap,Metals
04-09-2023,ELECTCAST,Midcap,Industrials
04-09-2023,GTL,Smallcap,Telecom
04-09-2023,MAHSEAMLES,Midcap,Metals
04-09-2023,MAHSCOOTER,Midcap,Finance
04-09-2023,PRSMJOHNSN,Midcap,Industrials
04-09-2023,AMJLAND,Smallcap,Realty
04-09-2023,RAJSREESUG,Smallcap,FMCG
04-09-2023,TIRUMALCHM,Smallcap,Industrials
04-09-2023,WSTCSTPAPR,Smallcap,Industrials
04-09-2023,TATASTEEL,Largecap,Metals
04-09-2023,PRECOT,Smallcap,Textiles
04-09-2023,DELTAMAGNT,Smallcap,FMCG
04-09-2023,SARDAEN,Midcap,Metals
04-09-2023,TINPLATE,Smallcap,Metals
04-09-2023,WENDT,Smallcap,FMCG
04-09-2023,RESPONIND,Midcap,FMCG
04-09-2023,IFBIND,Smallcap,FMCG
04-09-2023,PRAKASH,Smallcap,Metals
04-09-2023,SAKHTISUG,Smallcap,FMCG
04-09-2023,WALCHANNAG,Smallcap,FMCG
04-09-2023,RANASUG,Smallcap,FMCG
04-09-2023,ITDCEM,Smallcap,Realty
04-09-2023,HINDCOMPOS,Smallcap,Auto
04-09-2023,JINDRILL,Smallcap,Oils
04-09-2023,GMRP&UI,Smallcap,Realty
04-09-2023,STCINDIA,Smallcap,Services
04-09-2023,TATASTLLP,Smallcap,Metals
04-09-2023,GANDHITUBE,Smallcap,Metals
04-09-2023,SSWL,Smallcap,Auto
04-09-2023,MMTC,Midcap,Services
04-09-2023,TATAMETALI,Smallcap,Metals
04-09-2023,NLCINDIA,Largecap,Miscellaneous
04-09-2023,VINDHYATEL,Smallcap,Realty
04-09-2023,IGARASHI,Smallcap,Auto
04-09-2023,JAMNAAUTO,Smallcap,Auto
04-09-2023,TRIDENT,Midcap,Textiles
04-09-2023,JAYNECOIND,Smallcap,Industrials
04-09-2023,3MINDIA,Largecap,Miscellaneous
04-09-2023,JMFINANCIL,Midcap,Finance
04-09-2023,LINDEINDIA,Largecap,Industrials
04-09-2023,SCI,Midcap,Services
04-09-2023,ITI,Largecap,Telecom
04-09-2023,GUJRAFFIA,Smallcap,Services
04-09-2023,BSE,Largecap,Miscellaneous
04-09-2023,BRNL,Smallcap,Realty
04-09-2023,SANGINITA,Smallcap,Industrials
04-09-2023,MAGADSUGAR,Smallcap,FMCG
04-09-2023,NMDC,Largecap,Industrials
04-09-2023,ELECTHERM,Smallcap,Metals
04-09-2023,BANARBEADS,Smallcap,Industrials
04-09-2023,DPABHUSHAN,Smallcap,Services
04-09-2023,IFGLEXPOR,Smallcap,Industrials
04-09-2023,STYLAMIND,Smallcap,Miscellaneous
04-09-2023,AMBER,Midcap,FMCG
04-09-2023,GENUSPOWER,Midcap,FMCG
04-09-2023,MMP,Smallcap,Metals
04-09-2023,PARACABLES,Smallcap,Industrials
04-09-2023,IRCON,Midcap,Realty
04-09-2023,TECHNOE,Midcap,Realty
04-09-2023,RVNL,Largecap,Realty
04-09-2023,IRCTC,Largecap,Miscellaneous
04-09-2023,AGARIND,Smallcap,Oils
04-09-2023,CYIENT,Midcap,I.T
04-09-2023,ITDC,Smallcap,Services
04-09-2023,ENERGYDEV,Smallcap,Miscellaneous
04-09-2023,NATIONALUM,Midcap,Metals
04-09-2023,SHREERAMA,Smallcap,Services
04-09-2023,BFUTILITIE,Smallcap,Miscellaneous
04-09-2023,PNB,Largecap,Bank
04-09-2023,JSL,Largecap,Metals
04-09-2023,TVTODAY,Smallcap,Media
04-09-2023,PTC,Smallcap,Services
04-09-2023,MAHABANK,Largecap,Bank
04-09-2023,JPASSOCIAT,Smallcap,Realty
04-09-2023,JPPOWER,Midcap,Miscellaneous
04-09-2023,CYBERMEDIA,Smallcap,Media
04-09-2023,KMSUGAR,Smallcap,FMCG
04-09-2023,GALLANTT,Smallcap,Metals
04-09-2023,UTTAMSUGAR,Smallcap,FMCG
04-09-2023,EMKAY,Smallcap,Services
04-09-2023,RUCHIRA,Smallcap,Industrials
04-09-2023,TV18BRDCST,Midcap,Media
04-09-2023,PGIL,Smallcap,FMCG
04-09-2023,KPRMILL,Largecap,FMCG
04-09-2023,BRIGADE,Midcap,Realty
04-09-2023,ONMOBILE,Smallcap,Telecom
04-09-2023,BIRLAMONEY,Smallcap,Services
04-09-2023,JAIBALAJI,Midcap,Metals
04-09-2023,HATHWAY,Smallcap,Media
04-09-2023,PERSISTENT,Largecap,I.T
04-09-2023,KCPSUGIND,Smallcap,FMCG
04-09-2023,SJVN,Largecap,Miscellaneous
04-09-2023,JWL,Midcap,FMCG
04-09-2023,MOIL,Midcap,Industrials
04-09-2023,RKDL,Smallcap,FMCG
04-09-2023,FMNL,Smallcap,Miscellaneous
04-09-2023,BFINVEST,Smallcap,Finance
04-09-2023,JUBLINDS,Smallcap,Industrials
04-09-2023,TEXRAIL,Smallcap,FMCG
04-09-2023,FCL,Smallcap,Industrials
04-09-2023,PFS,Smallcap,Finance
04-09-2023,NBCC,Midcap,Realty
04-09-2023,RTNINDIA,Midcap,Miscellaneous
04-09-2023,IRFC,Largecap,Finance
04-09-2023,MTARTECH,Midcap,Industrials
04-09-2023,NAZARA,Midcap,I.T
04-09-2023,KRSNAA,Smallcap,Pharmaceuticals
04-09-2023,MINDACORP,Midcap,Auto
04-09-2023,COFFEEDAY,Smallcap,Quick Service Restaurant
04-09-2023,SIMBHALS,Smallcap,FMCG
04-09-2023,HCG,Midcap,Pharmaceuticals
04-09-2023,PILANIINVS,Smallcap,Finance
05-09-2023,BOMDYEING,Smallcap,Textiles
05-09-2023,BIRLACABLE,Smallcap,Industrials
05-09-2023,CENTEXT,Smallcap,Metals
05-09-2023,IFCI,Midcap,Finance
05-09-2023,IDBI,Largecap,Bank
05-09-2023,GTL,Smallcap,Telecom
05-09-2023,HFCL,Midcap,Realty
05-09-2023,HSCL,Midcap,Industrials
05-09-2023,HMT,Midcap,Industrials
05-09-2023,RAYMOND,Midcap,Textiles
05-09-2023,SURYAROSNI,Midcap,Metals
05-09-2023,AMJLAND,Smallcap,Realty
05-09-2023,RAMANEWS,Smallcap,Industrials
05-09-2023,TIRUMALCHM,Smallcap,Industrials
05-09-2023,GRWRHITECH,Smallcap,Services
05-09-2023,GSFC,Midcap,Industrials
05-09-2023,VTL,Midcap,Textiles
05-09-2023,RELCHEMQ,Smallcap,Textiles
05-09-2023,PRECOT,Smallcap,Textiles
05-09-2023,ZENSARTECH,Midcap,I.T
05-09-2023,WENDT,Smallcap,FMCG
05-09-2023,ELECON,Midcap,FMCG
05-09-2023,FMGOETZE,Smallcap,Auto
05-09-2023,BAYERCROP,Largecap,Industrials
05-09-2023,WALCHANNAG,Smallcap,FMCG
05-09-2023,INDIANCARD,Smallcap,Textiles
05-09-2023,INDBANK,Smallcap,Services
05-09-2023,STCINDIA,Smallcap,Services
05-09-2023,MMTC,Midcap,Services
05-09-2023,AROGRANITE,Smallcap,Miscellaneous
05-09-2023,VINDHYATEL,Smallcap,Realty
05-09-2023,IGARASHI,Smallcap,Auto
05-09-2023,DCXINDIA,Smallcap,FMCG
05-09-2023,TRIDENT,Midcap,Textiles
05-09-2023,AARTIPHARM,Smallcap,Pharmaceuticals
05-09-2023,HONDAPOWER,Smallcap,FMCG
05-09-2023,PRAJIND,Midcap,FMCG
05-09-2023,KPIL,Midcap,FMCG
05-09-2023,SCI,Midcap,Services
05-09-2023,MASTEK,Midcap,I.T
05-09-2023,GUJRAFFIA,Smallcap,Services
05-09-2023,LFIC,Smallcap,Finance
05-09-2023,KIOCL,Midcap,Industrials
05-09-2023,PODDARMENT,Smallcap,Industrials
05-09-2023,GTPL,Smallcap,Media
05-09-2023,APEX,Smallcap,Miscellaneous
05-09-2023,SANGINITA,Smallcap,Industrials
05-09-2023,ANDREWYU,Smallcap,Miscellaneous
05-09-2023,NMDC,Largecap,Industrials
05-09-2023,GEEKAYWIRE,Smallcap,Metals
05-09-2023,SARLAPOLY,Smallcap,Textiles
05-09-2023,ASHAPURMIN,Smallcap,Industrials
05-09-2023,SHALBY,Smallcap,Pharmaceuticals
05-09-2023,MMP,Smallcap,Metals
05-09-2023,LAGNAM,Smallcap,Textiles
05-09-2023,RVNL,Largecap,Realty
05-09-2023,CYIENT,Midcap,I.T
05-09-2023,ITDC,Smallcap,Services
05-09-2023,SHREERAMA,Smallcap,Services
05-09-2023,MUKTAARTS,Smallcap,Media
05-09-2023,MAHABANK,Largecap,Bank
05-09-2023,JPASSOCIAT,Smallcap,Realty
05-09-2023,3IINFOLTD,Smallcap,I.T
05-09-2023,HTMEDIA,Smallcap,Media
05-09-2023,NETWORK18,Midcap,Media
05-09-2023,DISHTV,Smallcap,Media
05-09-2023,CENTRALBK,Largecap,Bank
05-09-2023,BGRENERGY,Smallcap,Realty
05-09-2023,PPAP,Smallcap,Auto
05-09-2023,ZFCVINDIA,Largecap,Auto
05-09-2023,PERSISTENT,Largecap,I.T
05-09-2023,WELINV,Smallcap,Finance
05-09-2023,ASHOKA,Smallcap,Realty
05-09-2023,JWL,Midcap,FMCG
05-09-2023,RKDL,Smallcap,FMCG
05-09-2023,TDPOWERSYS,Smallcap,FMCG
05-09-2023,APLAPOLLO,Largecap,Metals
05-09-2023,NBCC,Midcap,Realty
05-09-2023,TBZ,Smallcap,Miscellaneous
05-09-2023,JTLIND,Smallcap,Metals
05-09-2023,TARC,Smallcap,Realty
05-09-2023,PROZONER,Smallcap,Miscellaneous
05-09-2023,IRFC,Largecap,Finance
05-09-2023,NIBL,Smallcap,Industrials
05-09-2023,LXCHEM,Midcap,Industrials
05-09-2023,NAZARA,Midcap,I.T
05-09-2023,DEVYANI,Largecap,Quick Service Restaurant
05-09-2023,MANAKCOAT,Smallcap,Metals
05-09-2023,PRECAM,Smallcap,Auto
05-09-2023,BHARATWIRE,Smallcap,Metals
05-09-2023,HPL,Smallcap,FMCG
06-09-2023,BOMDYEING,Smallcap,Textiles
06-09-2023,BAJAJHIND,Smallcap,FMCG
06-09-2023,FACT,Largecap,Industrials
06-09-2023,DALMIASUG,Smallcap,FMCG
06-09-2023,MTNL,Smallcap,Telecom
06-09-2023,HMT,Midcap,Industrials
06-09-2023,KAKATCEM,Smallcap,Industrials
06-09-2023,SURYAROSNI,Midcap,Metals
06-09-2023,RAJSREESUG,Smallcap,FMCG
06-09-2023,RAMANEWS,Smallcap,Industrials
